link_id,time_index,utilization,latency_proxy,queue_proxy,variance,is_missing,staleness_count,disagreement,util_original,confidence
IPLSng__KSCYng,18,0.303289,7.177,0.0,0.037696,False,0,0.055409,0.303289,0.82319
KSCYng__SNVAng,18,0.610564,12.839,0.0,0.046088,False,0,0.010153,0.610564,0.903212
LOSAng__SNVAng,18,0.236968,6.553,0.0,0.023325,False,0,0.016934,0.236968,0.930413
NYCMng__WASHng,18,0.015908,5.081,0.0,0.006945,False,0,0.046021,0.015908,0.899003
SNVAng__STTLng,18,0.317616,7.327,0.0,0.026572,False,0,0.044539,0.317616,0.866355
ATLAM5__ATLAng,19,0.26672,6.819,0.0,0.03839,False,0,0.057469,0.26672,0.817588
ATLAng__CHINng,19,0.160593,5.957,0.0,0.022897,False,0,0.047797,0.160593,0.866192
ATLAng__HSTNng,19,,,,0.040955,True,0,0.063123,0.465394,0.369222
ATLAng__IPLSng,19,0.096622,5.535,0.0,0.012941,False,0,0.027534,0.096622,0.927011
ATLAng__WASHng,19,0.249641,6.663,0.0,0.02479,False,0,0.069014,0.249641,0.818056
CHINng__IPLSng,19,0.294689,7.089,0.0,0.033198,False,0,0.05398,0.294689,0.834397
CHINng__NYCMng,19,0.228714,6.483,0.0,0.030492,False,0,0.016508,0.228714,0.918248
DNVRng__KSCYng,19,0.184424,6.131,0.0,0.017894,False,0,0.011232,0.184424,0.95232
DNVRng__SNVAng,19,,,,0.010032,True,0,0.028076,0.051399,0.499385
HSTNng__KSCYng,19,0.409949,8.474,0.0,0.032788,False,0,0.019088,0.409949,0.908631
IPLSng__KSCYng,19,0.336488,7.536,0.0,0.038584,False,0,0.053168,0.336488,0.826293
KSCYng__SNVAng,19,0.516295,10.337,0.0,0.04541,False,0,0.012423,0.516295,0.899666
LOSAng__SNVAng,19,0.228618,6.482,0.0,0.029167,False,0,0.034392,0.228618,0.882998
NYCMng__WASHng,19,0.036329,5.188,0.0,0.006915,False,0,0.04295,0.036329,0.905526
SNVAng__STTLng,19,0.223841,6.442,0.0,0.026229,False,0,0.043457,0.223841,0.86926
ATLAM5__ATLAng,20,0.26672,6.819,0.0,0.040387,False,1,0.037816,0.225116,0.740197
ATLAng__CHINng,20,0.121747,5.693,0.0,0.022789,False,0,0.059177,0.121747,0.84242
ATLAng__HSTNng,20,0.382619,8.099,0.0,0.040666,False,0,0.006534,0.382619,0.920715
ATLAng__IPLSng,20,0.071609,5.386,0.0,0.011988,False,0,0.00651,0.071609,0.973027
ATLAng__WASHng,20,0.193444,6.199,0.0,0.025983,False,0,0.013191,0.193444,0.933451
CHINng__IPLSng,20,0.278028,6.925,0.0,0.022948,False,0,0.042169,0.278028,0.877953
CHINng__NYCMng,20,,,,0.020227,True,0,0.052171,0.221682,0.43006
DNVRng__KSCYng,20,0.184424,6.131,0.0,0.016099,False,1,0.058419,0.200472,0.741067
DNVRng__SNVAng,20,,,,0.010003,True,0,0.058293,0.062725,0.435799
HSTNng__KSCYng,20,0.392782,8.234,0.0,0.032639,False,0,0.04624,0.392782,0.851717
IPLSng__KSCYng,20,0.35719,7.778,0.0,0.026153,False,0,0.125652,0.35719,0.696288
KSCYng__SNVAng,20,0.445741,9.021,0.0,0.040087,False,0,0.03417,0.445741,0.863566
LOSAng__SNVAng,20,0.224804,6.45,0.0,0.033063,False,0,0.030672,0.224804,0.883732
NYCMng__WASHng,20,0.020615,5.105,0.0,0.006922,False,0,0.028196,0.020615,0.936584
SNVAng__STTLng,20,0.249544,6.663,0.0,0.029498,False,0,0.047519,0.249544,0.854748
ATLAM5__ATLAng,21,0.300311,7.146,0.0,0.040514,False,0,0.008628,0.300311,0.916583
ATLAng__CHINng,21,0.128172,5.735,0.0,0.022237,False,0,0.058233,0.128172,0.845415
ATLAng__HSTNng,21,0.478673,9.591,0.0,0.040664,False,0,0.035846,0.478673,0.858983
ATLAng__IPLSng,21,0.071609,5.386,0.0,0.012073,False,1,0.000822,0.064452,0.869709
ATLAng__WASHng,21,0.230505,6.498,0.0,0.025337,False,0,0.056233,0.230505,0.843978
CHINng__IPLSng,21,0.262153,6.776,0.0,0.017239,False,0,0.053447,0.262153,0.864602
CHINng__NYCMng,21,,,,0.010352,True,0,0.048801,0.223625,0.455153
DNVRng__KSCYng,21,0.197639,6.232,0.0,0.015972,False,0,0.075285,0.197639,0.820918
DNVRng__SNVAng,21,0.060067,5.32,0.0,0.010332,False,0,0.025558,0.060067,0.935927
HSTNng__KSCYng,21,0.475179,9.527,0.0,0.031389,False,0,0.01636,0.475179,0.916926
IPLSng__KSCYng,21,0.320248,7.356,0.0,0.018894,False,0,0.053933,0.320248,0.860564
KSCYng__SNVAng,21,0.548107,11.065,0.0,0.040354,False,0,0.005266,0.548107,0.923954
LOSAng__SNVAng,21,0.247572,6.645,0.0,0.032041,False,0,0.013902,0.247572,0.920914
NYCMng__WASHng,21,0.023338,5.119,0.0,0.006886,False,0,0.040106,0.023338,0.911568
SNVAng__STTLng,21,0.274285,6.89,0.0,0.028416,False,0,0.004206,0.274285,0.947942
ATLAM5__ATLAng,22,0.271211,6.861,0.0,0.040704,False,0,0.060124,0.271211,0.807778
ATLAng__CHINng,22,0.125964,5.721,0.0,0.02275,False,0,0.060196,0.125964,0.840346
ATLAng__HSTNng,22,0.502674,10.054,0.0,0.040842,False,0,0.025996,0.502674,0.879405
ATLAng__IPLSng,22,0.099802,5.554,0.0,0.01192,False,0,0.044897,0.099802,0.892304
ATLAng__WASHng,22,0.230505,6.498,0.0,0.025941,False,1,0.043503,0.235262,0.754545
CHINng__IPLSng,22,0.261014,6.766,0.0,0.017285,False,0,0.046288,0.261014,0.879596
CHINng__NYCMng,22,0.214668,6.367,0.0,0.013229,False,0,0.023387,0.214668,0.93522
DNVRng__KSCYng,22,0.171719,6.037,0.0,0.015688,False,0,0.076629,0.171719,0.818606
DNVRng__SNVAng,22,0.077375,5.419,0.0,0.011166,False,0,0.05931,0.077375,0.863321
HSTNng__KSCYng,22,,,,0.033657,True,0,0.031068,0.468621,0.450032
IPLSng__KSCYng,22,0.317247,7.323,0.0,0.019286,False,0,0.033254,0.317247,0.903401
KSCYng__SNVAng,22,0.555761,11.255,0.0,0.040753,False,0,0.105723,0.555761,0.711654
LOSAng__SNVAng,22,0.263626,6.79,0.0,0.032206,False,0,0.006248,0.263626,0.936733
NYCMng__WASHng,22,0.021816,5.112,0.0,0.00693,False,0,0.011781,0.021816,0.971142
SNVAng__STTLng,22,0.25868,6.745,0.0,0.029494,False,0,0.047575,0.25868,0.854637
ATLAM5__ATLAng,23,0.197952,6.234,0.0,0.04156,False,0,0.015857,0.197952,0.89945
ATLAng__CHINng,23,0.103551,5.578,0.0,0.022669,False,0,0.011263,0.103551,0.943552
ATLAng__HSTNng,23,0.419383,8.612,0.0,0.041225,False,0,0.050982,0.419383,0.826082
ATLAng__IPLSng,23,0.072625,5.392,0.0,0.01464,False,0,0.031534,0.072625,0.91549
ATLAng__WASHng,23,0.188112,6.158,0.0,0.024218,False,0,0.078085,0.188112,0.799995
CHINng__IPLSng,23,0.273178,6.879,0.0,0.017316,False,0,0.002874,0.273178,0.970974
CHINng__NYCMng,23,0.21106,6.338,0.0,0.012538,False,0,0.032183,0.21106,0.917953
DNVRng__KSCYng,23,0.159277,5.947,0.0,0.015673,False,0,0.111827,0.159277,0.744502
DNVRng__SNVAng,23,0.064943,5.347,0.0,0.011129,False,0,0.031428,0.064943,0.922112
HSTNng__KSCYng,23,0.411857,8.501,0.0,0.033552,False,0,0.030698,0.411857,0.882787
IPLSng__KSCYng,23,0.31564,7.306,0.0,0.017838,False,0,0.015993,0.31564,0.942393
KSCYng__SNVAng,23,0.482102,9.654,0.0,0.042152,False,0,0.037458,0.482102,0.852876
LOSAng__SNVAng,23,0.231022,6.502,0.0,0.031017,False,0,0.031968,0.231022,0.884732
NYCMng__WASHng,23,0.01811,5.092,0.0,0.006953,False,0,0.023116,0.01811,0.94723
SNVAng__STTLng,23,0.228495,6.481,0.0,0.029778,False,0,0.064424,0.228495,0.818634
ATLAM5__ATLAng,24,0.233891,6.526,0.0,0.04144,False,0,0.002293,0.233891,0.928235
ATLAng__CHINng,24,0.147243,5.863,0.0,0.022034,False,0,0.031468,0.147243,0.902155
ATLAng__HSTNng,24,0.450147,9.093,0.0,0.039269,False,0,0.039769,0.450147,0.853264
ATLAng__IPLSng,24,0.092874,5.512,0.0,0.031654,False,0,0.018521,0.092874,0.911891
ATLAng__WASHng,24,0.221727,6.424,0.0,0.039937,False,0,0.036509,0.221727,0.858912
CHINng__IPLSng,24,0.249733,6.664,0.0,0.018974,False,0,0.101999,0.249733,0.759185
CHINng__NYCMng,24,0.21509,6.37,0.0,0.015074,False,0,0.038173,0.21509,0.900716
DNVRng__KSCYng,24,0.149706,5.88,0.0,0.015084,False,0,0.04373,0.149706,0.888996
DNVRng__SNVAng,24,0.085998,5.47,0.0,0.01153,False,0,0.053153,0.085998,0.875627
HSTNng__KSCYng,24,0.424543,8.689,0.0,0.034135,False,0,0.024716,0.424543,0.894323
IPLSng__KSCYng,24,,,,0.017675,True,0,0.047988,0.304448,0.443523
KSCYng__SNVAng,24,0.525709,10.542,0.0,0.042081,False,0,0.044978,0.525709,0.837168
LOSAng__SNVAng,24,0.301418,7.157,0.0,0.031245,False,0,0.069077,0.301418,0.806159
NYCMng__WASHng,24,0.019626,5.1,0.0,0.006513,False,0,0.061186,0.019626,0.867851
SNVAng__STTLng,24,0.242291,6.599,0.0,0.029749,False,0,0.094057,0.242291,0.756277
ATLAM5__ATLAng,25,0.208202,6.315,0.0,0.030611,False,0,0.041564,0.208202,0.865263
ATLAng__CHINng,25,0.143219,5.836,0.0,0.016852,False,0,0.014953,0.143219,0.94638
ATLAng__HSTNng,25,0.457237,9.212,0.0,0.02969,False,0,0.033474,0.457237,0.883978
ATLAng__IPLSng,25,0.097666,5.541,0.0,0.031956,False,0,0.042094,0.097666,0.861693
ATLAng__WASHng,25,0.269523,6.845,0.0,0.039651,False,0,0.048947,0.269523,0.833238
CHINng__IPLSng,25,,,,0.018799,True,0,0.048992,0.249493,0.43936
CHINng__NYCMng,25,,,,0.017841,True,0,0.039807,0.216945,0.460448
DNVRng__KSCYng,25,0.183591,6.124,0.0,0.015075,False,0,0.072972,0.183591,0.827425
DNVRng__SNVAng,25,0.083478,5.455,0.0,0.011973,False,0,0.028249,0.083478,0.927269
HSTNng__KSCYng,25,0.448618,9.068,0.0,0.027333,False,0,0.079284,0.448618,0.791793
IPLSng__KSCYng,25,,,,0.016338,True,0,0.048196,0.347079,0.44552
KSCYng__SNVAng,25,0.517366,10.36,0.0,0.03219,False,0,0.029761,0.517366,0.88724
LOSAng__SNVAng,25,0.317434,7.325,0.0,0.03113,False,0,0.001688,0.317434,0.948299
NYCMng__WASHng,25,0.017757,5.09,0.0,0.006377,False,0,0.029729,0.017757,0.93435
SNVAng__STTLng,25,0.308332,7.229,0.0,0.024294,False,0,0.012723,0.308332,0.937515
ATLAM5__ATLAng,26,0.237396,6.556,0.0,0.030185,False,0,0.054758,0.237396,0.838249
ATLAng__CHINng,26,0.148881,5.875,0.0,0.01548,False,0,0.033965,0.148881,0.908841
ATLAng__HSTNng,26,0.451416,9.114,0.0,0.030039,False,0,0.003634,0.451416,0.946187
ATLAng__IPLSng,26,0.094366,5.521,0.0,0.032165,False,0,0.01758,0.094366,0.912941
ATLAng__WASHng,26,0.269523,6.845,0.0,0.03958,False,1,0.084999,0.214867,0.642294
CHINng__IPLSng,26,0.278527,6.93,0.0,0.016256,False,0,0.004262,0.278527,0.969984
CHINng__NYCMng,26,,,,0.017298,True,0,0.059188,0.207155,0.420621
DNVRng__KSCYng,26,0.177206,6.077,0.0,0.014984,False,0,0.062639,0.177206,0.849353
DNVRng__SNVAng,26,0.061298,5.327,0.0,0.011335,False,0,0.016714,0.061298,0.952725
HSTNng__KSCYng,26,0.43734,8.886,0.0,0.026934,False,0,0.065423,0.43734,0.821714
IPLSng__KSCYng,26,0.335375,7.523,0.0,0.016114,False,0,0.007134,0.335375,0.964195
KSCYng__SNVAng,26,0.499476,9.99,0.0,0.032288,False,0,0.080094,0.499476,0.781058
LOSAng__SNVAng,26,0.225573,6.456,0.0,0.030517,False,0,0.035846,0.225573,0.877474
NYCMng__WASHng,26,0.030777,5.159,0.0,0.005093,False,0,0.100142,0.030777,0.788393
SNVAng__STTLng,26,0.24664,6.637,0.0,0.02184,False,0,0.020125,0.24664,0.926398
ATLAM5__ATLAng,27,0.216162,6.379,0.0,0.032639,False,0,0.021675,0.216162,0.903454
ATLAng__CHINng,27,0.163684,5.979,0.0,0.01639,False,0,0.035507,0.163684,0.903934
ATLAng__HSTNng,27,0.43992,8.927,0.0,0.028578,False,0,0.053008,0.43992,0.844864
ATLAng__IPLSng,27,0.095788,5.53,0.0,0.031297,False,0,0.012113,0.095788,0.926038
ATLAng__WASHng,27,0.269523,6.845,0.0,0.0378,False,2,0.047262,0.209137,0.609874
CHINng__IPLSng,27,0.287769,7.02,0.0,0.032319,False,0,0.042037,0.287769,0.861153
CHINng__NYCMng,27,,,,0.018289,True,0,0.029473,0.253242,0.481395
DNVRng__KSCYng,27,0.161244,5.961,0.0,0.040526,False,0,0.018844,0.161244,0.895043
DNVRng__SNVAng,27,0.084332,5.46,0.0,0.011627,False,0,0.04557,0.084332,0.891421
HSTNng__KSCYng,27,0.40081,8.345,0.0,0.031501,False,0,0.004169,0.40081,0.942397
IPLSng__KSCYng,27,0.340332,7.58,0.0,0.031929,False,0,0.069796,0.340332,0.803398
KSCYng__SNVAng,27,0.500757,10.015,0.0,0.026852,False,0,0.071331,0.500757,0.809419
LOSAng__SNVAng,27,0.235213,6.538,0.0,0.030621,False,0,0.047102,0.235213,0.853578
NYCMng__WASHng,27,0.026523,5.136,0.0,0.005091,False,0,0.010348,0.026523,0.977511
SNVAng__STTLng,27,0.290878,7.051,0.0,0.021483,False,0,0.020264,0.290878,0.926756
ATLAM5__ATLAng,28,0.277768,6.923,0.0,0.027441,False,0,0.035336,0.277768,0.884154
ATLAng__CHINng,28,0.141343,5.823,0.0,0.016147,False,0,0.105735,0.141343,0.75647
ATLAng__HSTNng,28,0.43992,8.927,0.0,0.028256,False,1,0.016164,0.443103,0.807906
ATLAng__IPLSng,28,0.117426,5.665,0.0,0.029445,False,0,0.004152,0.117426,0.94618
ATLAng__WASHng,28,0.202797,6.272,0.0,0.03829,False,0,0.011111,0.202797,0.915404
CHINng__IPLSng,28,0.263303,6.787,0.0,0.034966,False,0,0.002796,0.263303,0.938973
CHINng__NYCMng,28,0.210227,6.331,0.0,0.018981,False,0,0.047811,0.210227,0.873298
DNVRng__KSCYng,28,0.171238,6.033,0.0,0.040212,False,0,0.01415,0.171238,0.905501
DNVRng__SNVAng,28,0.061682,5.329,0.0,0.011396,False,0,0.000389,0.061682,0.986998
HSTNng__KSCYng,28,0.444308,8.998,0.0,0.030179,False,0,0.029213,0.444308,0.892061
IPLSng__KSCYng,28,,,,0.032654,True,0,0.009375,0.320711,0.497547
KSCYng__SNVAng,28,0.559449,11.349,0.0,0.026137,False,0,0.093672,0.559449,0.76367
LOSAng__SNVAng,28,0.280216,6.947,0.0,0.030306,False,0,0.081708,0.280216,0.781269
NYCMng__WASHng,28,0.017129,5.087,0.0,0.005239,False,0,0.004891,0.017129,0.988736
SNVAng__STTLng,28,,,,0.021265,True,0,0.027288,0.250187,0.480576
ATLAM5__ATLAng,29,,,,0.027005,True,0,0.044932,0.243472,0.432954
ATLAng__CHINng,29,0.138143,5.801,0.0,0.017161,False,0,0.021195,0.138143,0.932671
ATLAng__HSTNng,29,0.45985,9.257,0.0,0.054108,False,0,0.036976,0.45985,0.832103
ATLAng__IPLSng,29,0.188171,6.159,0.0,0.029472,False,0,0.021106,0.188171,0.910424
ATLAng__WASHng,29,0.333627,7.503,0.0,0.040155,False,0,0.019342,0.333627,0.89467
CHINng__IPLSng,29,0.228821,6.484,0.0,0.038492,False,0,0.050912,0.228821,0.831211
CHINng__NYCMng,29,0.190321,6.175,0.0,0.020759,False,0,0.010225,0.190321,0.949218
DNVRng__KSCYng,29,0.171238,6.033,0.0,0.040308,False,1,0.028451,0.168341,0.760064
DNVRng__SNVAng,29,0.058809,5.312,0.0,0.011015,False,0,0.058951,0.058809,0.864354
HSTNng__KSCYng,29,0.461689,9.288,0.0,0.05804,False,0,0.01376,0.461689,0.873833
IPLSng__KSCYng,29,0.306108,7.206,0.0,0.03617,False,0,0.025935,0.306108,0.888048
KSCYng__SNVAng,29,0.559449,11.349,0.0,0.070191,False,1,0.020499,0.52739,0.722353
LOSAng__SNVAng,29,0.240251,6.581,0.0,0.031104,False,0,0.003917,0.240251,0.943651
NYCMng__WASHng,29,0.014208,5.072,0.0,0.005783,False,0,0.01491,0.014208,0.966642
SNVAng__STTLng,29,,,,0.028659,True,0,0.104813,0.265821,0.303825
ATLAM5__ATLAng,30,0.235196,6.538,0.0,0.025099,False,0,0.027979,0.235196,0.903918
ATLAng__CHINng,30,0.133623,5.771,0.0,0.014136,False,0,0.003162,0.133623,0.976165
ATLAng__HSTNng,30,0.45964,9.253,0.0,0.052915,False,0,0.001982,0.45964,0.907978
ATLAng__IPLSng,30,0.083518,5.456,0.0,0.028233,False,0,0.044917,0.083518,0.862532
ATLAng__WASHng,30,0.224491,6.447,0.0,0.037626,False,0,0.017197,0.224491,0.903797
CHINng__IPLSng,30,0.248873,6.657,0.0,0.048563,False,0,0.102313,0.248873,0.704602
CHINng__NYCMng,30,0.183053,6.12,0.0,0.03189,False,0,0.034078,0.183053,0.878697
DNVRng__KSCYng,30,0.169706,6.022,0.0,0.046361,False,0,0.04127,0.169706,0.837177
DNVRng__SNVAng,30,0.057154,5.303,0.0,0.011237,False,0,0.00366,0.057154,0.980397
HSTNng__KSCYng,30,0.417071,8.577,0.0,0.063422,False,0,0.030063,0.417071,0.829691
IPLSng__KSCYng,30,0.333127,7.498,0.0,0.04168,False,0,0.056044,0.333127,0.814594
KSCYng__SNVAng,30,0.525686,10.542,0.0,0.070335,False,0,0.031505,0.525686,0.814055
LOSAng__SNVAng,30,,,,0.029231,True,0,0.040832,0.26862,0.437534
NYCMng__WASHng,30,0.026965,5.139,0.0,0.005673,False,0,0.021876,0.026965,0.952171
SNVAng__STTLng,30,0.260468,6.761,0.0,0.029055,False,0,0.089531,0.260468,0.767073
ATLAM5__ATLAng,31,0.235196,6.538,0.0,0.029282,False,1,0.040677,0.221333,0.75441
ATLAng__CHINng,31,0.14458,5.845,0.0,0.015738,False,0,0.013792,0.14458,0.950856
ATLAng__HSTNng,31,0.47193,9.468,0.0,0.059473,False,0,0.03614,0.47193,0.824088
ATLAng__IPLSng,31,0.085277,5.466,0.0,0.028402,False,0,0.065247,0.085277,0.819409
ATLAng__WASHng,31,0.247913,6.648,0.0,0.042868,False,0,0.053925,0.247913,0.81689
CHINng__IPLSng,31,,,,0.047243,True,0,0.006963,0.264287,0.476039
CHINng__NYCMng,31,0.215839,6.376,0.0,0.031765,False,0,0.039717,0.215839,0.867048
DNVRng__KSCYng,31,0.164528,5.985,0.0,0.045046,False,0,0.018813,0.164528,0.886873
DNVRng__SNVAng,31,0.057598,5.306,0.0,0.011484,False,0,0.024761,0.057598,0.935507
HSTNng__KSCYng,31,0.453716,9.153,0.0,0.0679,False,0,0.052349,0.453716,0.774593
IPLSng__KSCYng,31,0.325675,7.415,0.0,0.038976,False,0,0.046494,0.325675,0.839633
KSCYng__SNVAng,31,0.525763,10.543,0.0,0.070132,False,0,0.056926,0.525763,0.760886
LOSAng__SNVAng,31,,,,0.028486,True,0,0.067752,0.237839,0.382193
NYCMng__WASHng,31,0.026965,5.139,0.0,0.005826,False,1,0.002968,0.015045,0.876573
SNVAng__STTLng,31,0.268768,6.838,0.0,0.027082,False,0,0.003992,0.268768,0.950823
ATLAM5__ATLAng,32,,,,0.029148,True,2,0.005069,0.285859,0.28272
ATLAng__CHINng,32,0.162807,5.972,0.0,0.015681,False,0,0.05793,0.162807,0.858
ATLAng__HSTNng,32,0.525455,10.536,0.0,0.064382,False,0,0.046408,0.525455,0.793516
ATLAng__IPLSng,32,0.089062,5.489,0.0,0.028901,False,0,0.014274,0.089062,0.925852
ATLAng__WASHng,32,0.238975,6.57,0.0,0.043497,False,0,0.042343,0.238975,0.840138
CHINng__IPLSng,32,,,,0.055931,True,0,0.104317,0.358961,0.255169
CHINng__NYCMng,32,0.235237,6.538,0.0,0.040128,False,0,0.053657,0.235237,0.822448
DNVRng__KSCYng,32,0.304244,7.186,0.0,0.04699,False,0,0.043861,0.304244,0.830575
DNVRng__SNVAng,32,0.057806,5.307,0.0,0.011904,False,0,0.006062,0.057806,0.974124
HSTNng__KSCYng,32,0.514264,10.294,0.0,0.069929,False,0,0.087415,0.514264,0.697042
IPLSng__KSCYng,32,0.425214,8.699,0.0,0.061612,False,0,0.056667,0.425214,0.776958
KSCYng__SNVAng,32,0.572466,11.695,0.0,0.080248,False,0,0.02803,0.572466,0.803308
LOSAng__SNVAng,32,,,,0.026131,True,0,0.003622,0.294256,0.52155
NYCMng__WASHng,32,0.020927,5.107,0.0,0.005806,False,0,0.009698,0.020927,0.977577
SNVAng__STTLng,32,0.263398,6.788,0.0,0.028631,False,0,0.030285,0.263398,0.892623
ATLAM5__ATLAng,33,0.234718,6.534,0.0,0.029896,False,0,0.024639,0.234718,0.902211
ATLAng__CHINng,33,0.149813,5.881,0.0,0.015502,False,0,0.090782,0.149813,0.789135
ATLAng__HSTNng,33,0.525455,10.536,0.0,0.069279,False,1,0.049628,0.46977,0.662668
ATLAng__IPLSng,33,0.096719,5.535,0.0,0.028775,False,0,0.05347,0.096719,0.843531
ATLAng__WASHng,33,0.213483,6.357,0.0,0.042896,False,0,0.034181,0.213483,0.858423
CHINng__IPLSng,33,0.316258,7.313,0.0,0.056209,False,0,0.008068,0.316258,0.889159
CHINng__NYCMng,33,0.233993,6.527,0.0,0.03949,False,0,0.022311,0.233993,0.889629
DNVRng__KSCYng,33,0.182278,6.115,0.0,0.0493,False,0,0.060383,0.182278,0.791568
DNVRng__SNVAng,33,0.066584,5.357,0.0,0.012455,False,0,0.019668,0.066584,0.944463
HSTNng__KSCYng,33,0.514264,10.294,0.0,0.07296,False,1,0.044144,0.44344,0.66751
IPLSng__KSCYng,33,0.360982,7.825,0.0,0.06161,False,0,0.081052,0.360982,0.725606
KSCYng__SNVAng,33,0.523279,10.488,0.0,0.07972,False,0,0.106339,0.523279,0.639343
LOSAng__SNVAng,33,,,,0.02563,True,0,0.122898,0.259408,0.271256
NYCMng__WASHng,33,0.020927,5.107,0.0,0.010092,False,1,0.027796,0.025773,0.816508
SNVAng__STTLng,33,0.268055,6.831,0.0,0.028962,False,0,0.028333,0.268055,0.896131
ATLAM5__ATLAng,34,0.234718,6.534,0.0,0.028946,False,1,0.131677,0.266953,0.563365
ATLAng__CHINng,34,,,,0.017762,True,0,0.025704,0.169954,0.490294
ATLAng__HSTNng,34,0.525455,10.536,0.0,0.07118,False,2,0.003708,0.62463,0.640774
ATLAng__IPLSng,34,0.096639,5.535,0.0,0.029068,False,0,0.013456,0.096639,0.927272
ATLAng__WASHng,34,0.275103,6.898,0.0,0.043361,False,0,0.021631,0.275103,0.884008
CHINng__IPLSng,34,0.331825,7.483,0.0,0.057179,False,0,0.011809,0.331825,0.879513
CHINng__NYCMng,34,0.244788,6.621,0.0,0.040231,False,0,0.013285,0.244788,0.907289
DNVRng__KSCYng,34,0.194421,6.207,0.0,0.049299,False,0,0.037137,0.194421,0.840527
DNVRng__SNVAng,34,0.066799,5.358,0.0,0.014227,False,0,0.020912,0.066799,0.938614
HSTNng__KSCYng,34,0.615456,13.002,0.0,0.072573,False,0,0.063385,0.615456,0.742833
IPLSng__KSCYng,34,,,,0.063954,True,0,0.028961,0.395335,0.399256
KSCYng__SNVAng,34,0.751531,20.123,0.0,0.077538,False,0,0.043587,0.751531,0.775482
LOSAng__SNVAng,34,,,,0.027448,True,0,0.026068,0.287092,0.471877
NYCMng__WASHng,34,0.029681,5.153,0.0,0.0101,False,0,0.074619,0.029681,0.833023
SNVAng__STTLng,34,0.329728,7.46,0.0,0.035525,False,0,0.032366,0.329728,0.875679
ATLAM5__ATLAng,35,0.269108,6.841,0.0,0.038878,False,0,0.026587,0.269108,0.881737
ATLAng__CHINng,35,0.180455,6.101,0.0,0.023872,False,0,0.044883,0.180455,0.870552
ATLAng__HSTNng,35,0.520583,10.429,0.0,0.072675,False,0,0.008874,0.520583,0.857452
ATLAng__IPLSng,35,0.112889,5.636,0.0,0.031914,False,0,0.050216,0.112889,0.844665
ATLAng__WASHng,35,0.262104,6.776,0.0,0.044051,False,0,0.055232,0.262104,0.811981
CHINng__IPLSng,35,,,,0.057159,True,0,0.068036,0.382588,0.329343
CHINng__NYCMng,35,0.302926,7.173,0.0,0.042902,False,0,0.001068,0.302926,0.928151
DNVRng__KSCYng,35,0.267404,6.825,0.0,0.048754,False,0,0.025317,0.267404,0.866415
DNVRng__SNVAng,35,0.07551,5.408,0.0,0.016458,False,0,0.038898,0.07551,0.896668
HSTNng__KSCYng,35,0.560975,11.389,0.0,0.072751,False,0,0.025746,0.560975,0.82178
IPLSng__KSCYng,35,0.422445,8.657,0.0,0.064248,False,0,0.066349,0.422445,0.751763
KSCYng__SNVAng,35,0.615864,13.016,0.0,0.083969,False,0,0.020894,0.615864,0.811556
LOSAng__SNVAng,35,0.270559,6.855,0.0,0.031337,False,0,0.03456,0.270559,0.878688
NYCMng__WASHng,35,0.02353,5.12,0.0,0.009723,False,0,0.022678,0.02353,0.943102
SNVAng__STTLng,35,0.319003,7.342,0.0,0.042801,False,0,0.024474,0.319003,0.879039
ATLAM5__ATLAng,36,0.298543,7.128,0.0,0.045629,False,0,0.009338,0.298543,0.905763
ATLAng__CHINng,36,0.176927,6.075,0.0,0.022766,False,0,0.06281,0.176927,0.834811
ATLAng__HSTNng,36,0.520583,10.429,0.0,0.078188,False,1,0.006014,0.583895,0.738287
ATLAng__IPLSng,36,0.121576,5.692,0.0,0.032432,False,0,0.084843,0.121576,0.770794
ATLAng__WASHng,36,0.319514,7.348,0.0,0.045148,False,0,0.032554,0.319514,0.857746
CHINng__IPLSng,36,0.275786,6.904,0.0,0.050141,False,0,0.035591,0.275786,0.842249
CHINng__NYCMng,36,,,,0.041264,True,0,0.049904,0.23299,0.396498
DNVRng__KSCYng,36,0.267404,6.825,0.0,0.046325,False,1,0.05026,0.219456,0.703166
DNVRng__SNVAng,36,0.087647,5.48,0.0,0.016493,False,0,0.032726,0.087647,0.909603
HSTNng__KSCYng,36,0.569253,11.608,0.0,0.076488,False,0,0.091444,0.569253,0.676604
IPLSng__KSCYng,36,0.352984,7.728,0.0,0.059335,False,0,0.052833,0.352984,0.789181
KSCYng__SNVAng,36,,,,0.085352,True,0,0.021969,0.580626,0.374986
LOSAng__SNVAng,36,0.293437,7.077,0.0,0.03225,False,0,0.009889,0.293437,0.928984
NYCMng__WASHng,36,0.028027,5.144,0.0,0.008967,False,0,0.073642,0.028027,0.837145
SNVAng__STTLng,36,0.273432,6.882,0.0,0.047021,False,0,0.084269,0.273432,0.745414
ATLAM5__ATLAng,37,0.297385,7.116,0.0,0.047614,False,0,0.023633,0.297385,0.87204
ATLAng__CHINng,37,0.166825,6.001,0.0,0.022981,False,0,0.059386,0.166825,0.841631
ATLAng__HSTNng,37,0.589058,12.167,0.0,0.076399,False,0,0.04954,0.589058,0.765021
ATLAng__IPLSng,37,,,,0.030838,True,0,0.09937,0.128339,0.311317
ATLAng__WASHng,37,0.281858,6.962,0.0,0.046136,False,0,0.014079,0.281858,0.894855
CHINng__IPLSng,37,0.407241,8.435,0.0,0.043892,False,0,0.026304,0.407241,0.873197
